[02:34:57.090] RX[COM9]  49
[02:34:57.090] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.182] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.182] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.183] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.183] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.183] BAD_PACKET[COM9] unknown packet ID 0x55; discarded 1 byte(s)
[02:34:57.184] BAD_PACKET[COM9] unknown packet ID 0x41; discarded 1 byte(s)
[02:34:57.184] BAD_PACKET[COM9] unknown packet ID 0x52; discarded 1 byte(s)
[02:34:57.184] BAD_PACKET[COM9] unknown packet ID 0x54; discarded 1 byte(s)
[02:34:57.184] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.185] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.185] BAD_PACKET[COM9] unknown packet ID 0x2f; discarded 1 byte(s)
[02:34:57.185] BAD_PACKET[COM9] unknown packet ID 0x4f; discarded 1 byte(s)
[02:34:57.185] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.186] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.186] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.186] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.187] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.187] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.187] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.187] RX[COM9]  49
[02:34:57.188] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.188] RX[COM9]  20 28 31 37 32 29 20 63 70 75 5f 73 74 61 72 74 3a 20 50 72 6f 20 63 70 75 20 73 74 61 72 74 20 75 73 65 72 20 63 6f 64 65 0d 0a
[02:34:57.188] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.189] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.189] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.189] BAD_PACKET[COM9] unknown packet ID 0x37; discarded 1 byte(s)
[02:34:57.189] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.190] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.190] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.190] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.191] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.191] BAD_PACKET[COM9] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.191] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.192] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.192] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.192] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.193] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.193] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.193] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.193] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.194] BAD_PACKET[COM9] unknown packet ID 0x50; discarded 1 byte(s)
[02:34:57.194] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.194] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.195] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.195] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.195] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.195] BAD_PACKET[COM9] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.196] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.196] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.196] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.197] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.197] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.197] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.197] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.198] BAD_PACKET[COM9] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.198] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.199] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.199] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.199] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.200] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.200] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.200] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.201] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.201] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.201] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.201] RX[COM9]  49
[02:34:57.202] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.202] RX[COM9]  20 28 31 37 32 29 20 63 70 75 5f 73 74 61 72 74 3a 20 63 70 75 20 66 72 65 71 3a 20 31 36 30 30 30 30 30 30 30 20 48 7a 0d 0a
[02:34:57.202] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.203] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.203] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.203] BAD_PACKET[COM9] unknown packet ID 0x37; discarded 1 byte(s)
[02:34:57.203] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.204] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.204] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.204] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.204] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.205] BAD_PACKET[COM9] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.205] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.205] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.206] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.206] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.206] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.206] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.207] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.207] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.207] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.208] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.208] BAD_PACKET[COM9] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.208] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.209] BAD_PACKET[COM9] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.209] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.209] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.209] BAD_PACKET[COM9] unknown packet ID 0x71; discarded 1 byte(s)
[02:34:57.210] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.210] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.210] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.211] BAD_PACKET[COM9] unknown packet ID 0x36; discarded 1 byte(s)
[02:34:57.211] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.211] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.211] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.212] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.212] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.212] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.213] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.213] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.213] BAD_PACKET[COM9] unknown packet ID 0x48; discarded 1 byte(s)
[02:34:57.213] BAD_PACKET[COM9] unknown packet ID 0x7a; discarded 1 byte(s)
[02:34:57.214] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.214] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.214] RX[COM9]  49
[02:34:57.214] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.215] RX[COM9]  20 28 31 37 34 29 20 61 70 70 5f 69 6e 69 74 3a 20 41 70 70 6c 69 63 61 74 69 6f 6e 20 69 6e 66 6f 72 6d 61 74 69 6f 6e 3a 0d 0a
[02:34:57.215] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.215] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.216] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.216] BAD_PACKET[COM9] unknown packet ID 0x37; discarded 1 byte(s)
[02:34:57.216] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
[02:34:57.216] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.217] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.217] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.217] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.218] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.218] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.218] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.218] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.219] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.219] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.219] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.220] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.220] BAD_PACKET[COM9] unknown packet ID 0x41; discarded 1 byte(s)
[02:34:57.220] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.220] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.221] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.221] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.221] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.221] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.222] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.222] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.222] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.223] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.223] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.223] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.223] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.224] BAD_PACKET[COM9] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.224] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.224] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.224] BAD_PACKET[COM9] unknown packet ID 0x6d; discarded 1 byte(s)
[02:34:57.225] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.225] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.225] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.226] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.226] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.226] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.227] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.227] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.227] RX[TCP_prs2026hitl_7100]  44 65 76 69 63 65 20 6f 70 65 6e 20 66 61 69 6c 75 72 65 3a 20 56 61 6c 75 65 20 6f 72 20 66 69 6c 65 20 6e 6f 74 20 66 6f 75 6e 64 0d 0a
[02:34:57.228] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x44; discarded 1 byte(s)
[02:34:57.228] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.231] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x76; discarded 1 byte(s)
[02:34:57.234] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.236] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.238] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.240] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.242] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.246] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.248] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.250] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.251] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.256] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.258] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.259] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.261] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.263] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.264] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.266] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.268] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.269] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.270] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x56; discarded 1 byte(s)
[02:34:57.272] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.273] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.274] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.274] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.274] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.275] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.275] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.275] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.275] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.276] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.276] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.277] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.277] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.277] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.278] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.278] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.278] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.279] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.279] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.279] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.279] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.280] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.280] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.280] BAD_PACKET[TCP_prs2026hitl_7100] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.281] ERROR[TCP_prs2026hitl_7100] TCP server closed the connection
[02:34:57.281] RX[COM9]  49
[02:34:57.281] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.281] RX[COM9]  20 28 31 37 38 29 20 61 70 70 5f 69 6e 69 74 3a 20 50 72 6f 6a 65 63 74 20 6e 61 6d 65 3a 20 20 20 20 20 73 6f 66 74 77 61 72 65 61 74 74 65 6d 70 74 32 0d 0a
[02:34:57.282] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.282] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.282] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.283] BAD_PACKET[COM9] unknown packet ID 0x37; discarded 1 byte(s)
[02:34:57.283] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:57.283] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.283] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.284] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.284] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.284] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.284] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.285] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.285] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.285] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.286] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.286] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.286] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.286] BAD_PACKET[COM9] unknown packet ID 0x50; discarded 1 byte(s)
[02:34:57.287] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.287] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.287] BAD_PACKET[COM9] unknown packet ID 0x6a; discarded 1 byte(s)
[02:34:57.288] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.288] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.288] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.288] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.289] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.289] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.289] BAD_PACKET[COM9] unknown packet ID 0x6d; discarded 1 byte(s)
[02:34:57.290] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.290] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.290] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.290] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.291] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.291] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.291] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.291] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.292] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.292] BAD_PACKET[COM9] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.293] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.293] BAD_PACKET[COM9] unknown packet ID 0x77; discarded 1 byte(s)
[02:34:57.294] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.294] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.294] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.294] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.295] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.295] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.295] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.296] BAD_PACKET[COM9] unknown packet ID 0x6d; discarded 1 byte(s)
[02:34:57.296] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.296] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.297] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.297] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.298] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.298] RX[COM10]  01
[02:34:57.298] RX[COM10]  6f 00 00 01 47 60 00 02 7a 00 03 6e ff 9c 35 ff d5 00 15 00 28 0a
[02:34:57.299] PACKET[COM10] sensors: status=0b0110111100000000, uptime=83808, filtered_accel=[0.02536, 0.03512, -1.02188], gyro=[-3.01, 1.47, 2.8]
[02:34:57.299] RX[COM9]  49
[02:34:57.300] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.300] RX[COM9]  20 28 31 38 32 29 20 61 70 70 5f 69 6e 69 74 3a 20 41 70 70 20 76 65 72 73 69 6f 6e 3a 20 20 20 20 20 20 35 65 38 31 36 65 63 2d 64 69 72 74 79 0d 0a
[02:34:57.300] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.301] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.301] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.301] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:57.301] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.302] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.302] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.302] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.303] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.303] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.303] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.304] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.304] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.304] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.304] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
