packet_index,byte_offset,packet_id,packet_type,frame_length,time_seconds,record_version,status_byte0,heartbeat_phase,low_g_valid,gyro_valid,imu_temperature_valid,flash_init_failed,high_g_valid,barometer_valid,logging_failed,sequence,uptime,low_accel_x,low_accel_y,low_accel_z,high_accel_x,high_accel_y,high_accel_z,gyro_x,gyro_y,gyro_z,lsm6_temperature,pressure,ms5607_temperature,barometric_altitude,witness_battery_voltage,raw_packet_hex
1294,62112,WL,flash_sample,48,39.628,1,111,1,1,1,1,0,1,1,0,1294,39628,0.035624,0.032208,-1.028216,0.031251,0.0,-1.343793,-0.21,-0.49,0.28,53.46875,98343,54.16,251.277603149,5.136,57 4c 01 6f 00 00 05 0e 00 00 9a cc 00 49 00 42 f7 c5 00 03 00 00 ff 7f ff fd ff f9 00 04 1c 78 00 01 80 27 00 00 15 28 43 7b 47 11 00 00 14 10
1295,62160,WL,flash_sample,48,39.648,1,111,1,1,1,1,0,1,1,0,1295,39648,0.035624,0.032208,-1.028216,0.031251,0.0,-1.343793,-0.21,-0.49,0.28,53.46875,98343,54.16,251.277603149,5.136,57 4c 01 6f 00 00 05 0f 00 00 9a e0 00 49 00 42 f7 c5 00 03 00 00 ff 7f ff fd ff f9 00 04 1c 78 00 01 80 27 00 00 15 28 43 7b 47 11 00 00 14 10
1296,62208,WL,flash_sample,48,39.668,1,111,1,1,1,1,0,1,1,0,1296,39668,0.035624,0.032208,-1.028216,0.031251,0.0,-1.343793,-0.21,-0.49,0.28,53.46875,98343,54.16,251.277603149,5.136,57 4c 01 6f 00 00 05 10 00 00 9a f4 00 49 00 42 f7 c5 00 03 00 00 ff 7f ff fd ff f9 00 04 1c 78 00 01 80 27 00 00 15 28 43 7b 47 11 00 00 14 10
1297,62256,WL,flash_sample,48,39.688,1,111,1,1,1,1,0,1,1,0,1297,39688,0.035624,0.032208,-1.028216,0.031251,0.0,-1.343793,-0.21,-0.49,0.28,53.46875,98343,54.16,251.277603149,5.136,57 4c 01 6f 00 00 05 11 00 00 9b 08 00 49 00 42 f7 c5 00 03 00 00 ff 7f ff fd ff f9 00 04 1c 78 00 01 80 27 00 00 15 28 43 7b 47 11 00 00 14 10
1298,62304,WL,flash_sample,48,39.708,1,111,1,1,1,1,0,1,1,0,1298,39708,0.035624,0.032208,-1.028216,0.031251,0.0,-1.343793,-0.21,-0.49,0.28,53.46875,98343,54.16,251.277603149,5.136,57 4c 01 6f 00 00 05 12 00 00 9b 1c 00 49 00 42 f7 c5 00 03 00 00 ff 7f ff fd ff f9 00 04 1c 78 00 01 80 27 00 00 15 28 43 7b 47 11 00 00 14 10
1299,62352,WL,flash_sample,48,39.728,1,111,1,1,1,1,0,1,1,0,1299,39728,0.035624,0.032208,-1.028216,0.031251,0.0,-1.343793,-0.21,-0.49,0.28,53.46875,98343,54.16,251.277603149,5.136,57 4c 01 6f 00 00 05 13 00 00 9b 30 00 49 00 42 f7 c5 00 03 00 00 ff 7f ff fd ff f9 00 04 1c 78 00 01 80 27 00 00 15 28 43 7b 47 11 00 00 14 10
1300,62400,WL,flash_sample,48,39.749,1,111,1,1,1,1,0,1,1,0,1300,39749,0.035136,0.031232,-1.026752,0.052085,-0.020834,-1.333376,-0.21,0.07,-0.28,53.46484375,98343,54.16,251.277603149,5.136,57 4c 01 6f 00 00 05 14 00 00 9b 45 00 48 00 40 f7 c8 00 05 ff fe ff 80 ff fd 00 01 ff fc 1c 77 00 01 80 27 00 00 15 28 43 7b 47 11 00 00 14 10
1301,62448,WL,flash_sample,48,39.768,1,111,1,1,1,1,0,1,1,0,1301,39768,0.035136,0.031232,-1.026752,0.052085,-0.020834,-1.333376,-0.21,0.07,-0.28,53.46484375,98343,54.16,251.277603149,5.136,57 4c 01 6f 00 00 05 15 00 00 9b 58 00 48 00 40 f7 c8 00 05 ff fe ff 80 ff fd 00 01 ff fc 1c 77 00 01 80 27 00 00 15 28 43 7b 47 11 00 00 14 10
1302,62496,WL,flash_sample,48,39.788,1,111,1,1,1,1,0,1,1,0,1302,39788,0.035136,0.031232,-1.026752,0.052085,-0.020834,-1.333376,-0.21,0.07,-0.28,53.46484375,98343,54.16,251.277603149,5.136,57 4c 01 6f 00 00 05 16 00 00 9b 6c 00 48 00 40 f7 c8 00 05 ff fe ff 80 ff fd 00 01 ff fc 1c 77 00 01 80 27 00 00 15 28 43 7b 47 11 00 00 14 10
1303,62544,WL,flash_sample,48,39.808,1,111,1,1,1,1,0,1,1,0,1303,39808,0.034648,0.032696,-1.028216,0.041668,-0.020834,-1.375044,-0.14,0.07,-0.35,53.5078125,98396,53.93,246.756668091,5.136,57 4c 01 6f 00 00 05 17 00 00 9b 80 00 47 00 43 f7 c5 00 04 ff fe ff 7c ff fe 00 01 ff fb 1c 82 00 01 80 5c 00 00 15 11 43 76 c1 b5 00 00 14 10
1304,62592,WL,flash_sample,48,39.828,1,111,1,1,1,1,0,1,1,0,1304,39828,0.034648,0.032696,-1.028216,0.041668,-0.020834,-1.375044,-0.14,0.07,-0.35,53.5078125,98396,53.93,246.756668091,5.136,57 4c 01 6f 00 00 05 18 00 00 9b 94 00 47 00 43 f7 c5 00 04 ff fe ff 7c ff fe 00 01 ff fb 1c 82 00 01 80 5c 00 00 15 11 43 76 c1 b5 00 00 14 10
1305,62640,WL,flash_sample,48,39.848,1,111,1,1,1,1,0,1,1,0,1305,39848,0.034648,0.032696,-1.028216,0.041668,-0.020834,-1.375044,-0.14,0.07,-0.35,53.5078125,98396,53.93,246.756668091,5.136,57 4c 01 6f 00 00 05 19 00 00 9b a8 00 47 00 43 f7 c5 00 04 ff fe ff 7c ff fe 00 01 ff fb 1c 82 00 01 80 5c 00 00 15 11 43 76 c1 b5 00 00 14 10
1306,62688,WL,flash_sample,48,39.868,1,111,1,1,1,1,0,1,1,0,1306,39868,0.034648,0.032696,-1.028216,0.041668,-0.020834,-1.375044,-0.14,0.07,-0.35,53.5078125,98396,53.93,246.756668091,5.136,57 4c 01 6f 00 00 05 1a 00 00 9b bc 00 47 00 43 f7 c5 00 04 ff fe ff 7c ff fe 00 01 ff fb 1c 82 00 01 80 5c 00 00 15 11 43 76 c1 b5 00 00 14 10
1307,62736,WL,flash_sample,48,39.888,1,97,1,0,0,0,0,1,1,0,1307,39888,0.035624,0.03172,-1.028216,0.041668,-0.062502,-1.35421,-0.42,-1.05,1.05,53.5078125,98344,53.6,251.193054199,5.144,57 4c 01 61 00 00 05 1b 00 00 9b d0 00 49 00 41 f7 c5 00 04 ff fa ff 7e ff fa ff f1 00 0f 1c 82 00 01 80 28 00 00 14 f0 43 7b 31 6c 00 00 14 18
1308,62784,WL,flash_sample,48,39.908,1,111,1,1,1,1,0,1,1,0,1308,39908,0.035624,0.032208,-1.028704,0.062502,-0.031251,-1.333376,-2.03,0.0,2.87,53.4765625,98323,53.55,252.981872559,5.144,57 4c 01 6f 00 00 05 1c 00 00 9b e4 00 49 00 42 f7 c4 00 06 ff fd ff 80 ff e3 00 00 00 29 1c 7a 00 01 80 13 00 00 14 eb 43 7c fb 5c 00 00 14 18
1309,62832,WL,flash_sample,48,39.928,1,111,1,1,1,1,0,1,1,0,1309,39928,0.035136,0.03172,-1.028704,0.020834,0.0,-1.364627,-2.94,1.05,3.22,53.484375,98322,53.62,253.069061279,5.136,57 4c 01 6f 00 00 05 1d 00 00 9b f8 00 48 00 41 f7 c4 00 02 00 00 ff 7d ff d6 00 0f 00 2e 1c 7c 00 01 80 12 00 00 14 f2 43 7d 11 ae 00 00 14 10
1310,62880,WL,flash_sample,48,39.948,1,111,1,1,1,1,0,1,1,0,1310,39948,0.035136,0.03172,-1.029192,0.041668,0.0,-1.333376,-3.15,1.54,2.8,53.4765625,98324,53.68,252.897323608,5.136,57 4c 01 6f 00 00 05 1e 00 00 9c 0c 00 48 00 41 f7 c3 00 04 00 00 ff 80 ff d3 00 16 00 28 1c 7a 00 01 80 14 00 00 14 f8 43 7c e5 b7 00 00 14 10
1311,62928,WL,flash_sample,48,39.968,1,103,1,1,1,0,0,1,1,0,1311,39968,0.034648,0.031232,-1.02968,0.052085,0.052085,-1.333376,-3.15,1.47,2.87,53.4609375,98326,53.75,252.728210449,5.136,57 4c 01 67 00 00 05 1f 00 00 9c 20 00 47 00 40 f7 c2 00 05 00 05 ff 80 ff d3 00 15 00 29 1c 76 00 01 80 16 00 00 14 ff 43 7c ba 6c 00 00 14 10
1312,62976,WL,flash_sample,48,39.988,1,103,1,1,1,0,0,1,1,0,1312,39988,0.035136,0.031232,-1.029192,0.052085,0.0,-1.333376,-3.15,1.54,2.87,53.4609375,98324,53.8,252.897323608,5.136,57 4c 01 67 00 00 05 20 00 00 9c 34 00 48 00 40 f7 c3 00 05 00 00 ff 80 ff d3 00 16 00 29 1c 76 00 01 80 14 00 00 15 04 43 7c e5 b7 00 00 14 10
1313,63024,WL,flash_sample,48,40.008,1,103,1,1,1,0,0,1,1,0,1313,40008,0.035136,0.031232,-1.02968,0.041668,0.031251,-1.312542,-3.22,1.54,2.87,53.5078125,98329,53.86,252.471908569,5.136,57 4c 01 67 00 00 05 21 00 00 9c 48 00 48 00 40 f7 c2 00 04 00 03 ff 82 ff d2 00 16 00 29 1c 82 00 01 80 19 00 00 15 0a 43 7c 78 cf 00 00 14 10
1314,63072,WL,flash_sample,48,40.028,1,111,1,1,1,1,0,1,1,0,1314,40028,0.035624,0.03172,-1.02968,0.010417,0.010417,-1.333376,-3.22,1.47,2.87,53.4921875,98330,53.91,252.384719849,5.14,57 4c 01 6f 00 00 05 22 00 00 9c 5c 00 49 00 41 f7 c2 00 01 00 01 ff 80 ff d2 00 15 00 29 1c 7e 00 01 80 1a 00 00 15 0f 43 7c 62 7d 00 00 14 14
1315,63120,WL,flash_sample,48,40.048,1,111,1,1,1,1,0,1,1,0,1315,40048,0.035136,0.03172,-1.029192,0.010417,-0.062502,-1.35421,-3.22,1.54,2.87,53.515625,98332,53.96,252.215606689,5.14,57 4c 01 6f 00 00 05 23 00 00 9c 70 00 48 00 41 f7 c3 00 01 ff fa ff 7e ff d2 00 16 00 29 1c 84 00 01 80 1c 00 00 15 14 43 7c 37 32 00 00 14 14
1316,63168,WL,flash_sample,48,40.068,1,111,1,1,1,1,0,1,1,0,1316,40068,0.035136,0.03172,-1.029192,0.010417,-0.062502,-1.35421,-3.22,1.54,2.87,53.515625,98332,53.96,252.215606689,5.14,57 4c 01 6f 00 00 05 24 00 00 9c 84 00 48 00 41 f7 c3 00 01 ff fa ff 7e ff d2 00 16 00 29 1c 84 00 01 80 1c 00 00 15 14 43 7c 37 32 00 00 14 14
1317,63216,WL,flash_sample,48,40.088,1,111,1,1,1,1,0,1,1,0,1317,40088,0.035136,0.03172,-1.029192,0.010417,-0.062502,-1.35421,-3.22,1.54,2.87,53.515625,98332,53.96,252.215606689,5.14,57 4c 01 6f 00 00 05 25 00 00 9c 98 00 48 00 41 f7 c3 00 01 ff fa ff 7e ff d2 00 16 00 29 1c 84 00 01 80 1c 00 00 15 14 43 7c 37 32 00 00 14 14
1318,63264,WL,flash_sample,48,40.108,1,111,1,1,1,1,0,1,1,0,1318,40108,0.035136,0.03172,-1.029192,0.010417,-0.062502,-1.35421,-3.22,1.54,2.87,53.515625,98332,53.96,252.215606689,5.14,57 4c 01 6f 00 00 05 26 00 00 9c ac 00 48 00 41 f7 c3 00 01 ff fa ff 7e ff d2 00 16 00 29 1c 84 00 01 80 1c 00 00 15 14 43 7c 37 32 00 00 14 14
1319,63312,WL,flash_sample,48,40.131,1,97,1,0,0,0,0,1,1,0,1319,40131,0.036112,0.032208,-1.02724,0.041668,-0.010417,-1.35421,-0.28,-0.84,0.7,53.46875,98332,53.96,252.215606689,5.136,57 4c 01 61 00 00 05 27 00 00 9c c3 00 4a 00 42 f7 c7 00 04 ff ff ff 7e ff fc ff f4 00 0a 1c 78 00 01 80 1c 00 00 15 14 43 7c 37 32 00 00 14 10
1320,63360,WL,flash_sample,48,40.148,1,111,1,1,1,1,0,1,1,0,1320,40148,0.035136,0.032208,-1.028704,0.041668,-0.020834,-1.333376,-1.4,-0.42,2.17,53.4921875,98362,54.0,249.65524292,5.136,57 4c 01 6f 00 00 05 28 00 00 9c d4 00 48 00 42 f7 c4 00 04 ff fe ff 80 ff ec ff fa 00 1f 1c 7e 00 01 80 3a 00 00 15 18 43 79 a7 be 00 00 14 10
1321,63408,WL,flash_sample,48,40.168,1,111,1,1,1,1,0,1,1,0,1321,40168,0.035136,0.03172,-1.028704,0.041668,0.0,-1.322959,-2.38,0.35,3.22,53.5078125,98335,53.85,251.959320068,5.136,57 4c 01 6f 00 00 05 29 00 00 9c e8 00 48 00 41 f7 c4 00 04 00 00 ff 81 ff de 00 05 00 2e 1c 82 00 01 80 1f 00 00 15 09 43 7b f5 96 00 00 14 10
1322,63456,WL,flash_sample,48,40.188,1,111,1,1,1,1,0,1,1,0,1322,40188,0.035624,0.031232,-1.028704,0.041668,0.0,-1.333376,-3.15,1.54,2.87,53.4921875,98335,53.9,251.959320068,5.136,57 4c 01 6f 00 00 05 2a 00 00 9c fc 00 49 00 40 f7 c4 00 04 00 00 ff 80 ff d3 00 16 00 29 1c 7e 00 01 80 1f 00 00 15 0e 43 7b f5 96 00 00 14 10
1323,63504,WL,flash_sample,48,40.208,1,103,1,1,1,0,0,1,1,0,1323,40208,0.035624,0.03172,-1.028216,0.052085,0.0,-1.333376,-3.22,1.54,2.87,53.484375,98336,53.94,251.874755859,5.136,57 4c 01 67 00 00 05 2b 00 00 9d 10 00 49 00 41 f7 c5 00 05 00 00 ff 80 ff d2 00 16 00 29 1c 7c 00 01 80 20 00 00 15 12 43 7b df f0 00 00 14 10
1324,63552,WL,flash_sample,48,40.229,1,103,1,1,1,0,0,1,1,0,1324,40229,0.036112,0.032208,-1.029192,0.041668,-0.010417,-1.333376,-3.15,1.54,2.87,53.4921875,98332,53.99,252.215606689,5.136,57 4c 01 67 00 00 05 2c 00 00 9d 25 00 4a 00 42 f7 c3 00 04 ff ff ff 80 ff d3 00 16 00 29 1c 7e 00 01 80 1c 00 00 15 17 43 7c 37 32 00 00 14 10
1325,63600,WL,flash_sample,48,40.248,1,102,0,1,1,0,0,1,1,0,1325,40248,0.035624,0.030256,-1.02968,0.041668,-0.031251,-1.35421,-3.22,1.61,2.73,53.5078125,98332,54.03,252.215606689,5.136,57 4c 01 66 00 00 05 2d 00 00 9d 38 00 49 00 3e f7 c2 00 04 ff fd ff 7e ff d2 00 17 00 27 1c 82 00 01 80 1c 00 00 15 1b 43 7c 37 32 00 00 14 10
1326,63648,WL,flash_sample,48,40.268,1,110,0,1,1,1,0,1,1,0,1326,40268,0.035136,0.03172,-1.028704,0.031251,-0.031251,-1.375044,-3.15,1.61,2.8,53.53515625,98338,54.07,251.703018188,5.136,57 4c 01 6e 00 00 05 2e 00 00 9d 4c 00 48 00 41 f7 c4 00 03 ff fd ff 7c ff d3 00 17 00 28 1c 89 00 01 80 22 00 00 15 1f 43 7b b3 f9 00 00 14 10
1327,63696,WL,flash_sample,48,40.288,1,110,0,1,1,1,0,1,1,0,1327,40288,0.036112,0.032208,-1.028704,0.041668,-0.031251,-1.333376,-3.15,1.54,2.8,53.5,98338,54.11,251.703018188,5.136,57 4c 01 6e 00 00 05 2f 00 00 9d 60 00 4a 00 42 f7 c4 00 04 ff fd ff 80 ff d3 00 16 00 28 1c 80 00 01 80 22 00 00 15 23 43 7b b3 f9 00 00 14 10
1328,63744,WL,flash_sample,48,40.308,1,102,0,1,1,0,0,1,1,0,1328,40308,0.035624,0.031232,-1.028704,0.072919,-0.020834,-1.343793,-3.15,1.47,2.87,53.5,98336,54.14,251.874755859,5.136,57 4c 01 66 00 00 05 30 00 00 9d 74 00 49 00 40 f7 c4 00 07 ff fe ff 7f ff d3 00 15 00 29 1c 80 00 01 80 20 00 00 15 26 43 7b df f0 00 00 14 10
1329,63792,WL,flash_sample,48,40.328,1,102,0,1,1,0,0,1,1,0,1329,40328,0.035624,0.031232,-1.028704,0.072919,-0.020834,-1.343793,-3.15,1.47,2.87,53.5,98336,54.14,251.874755859,5.136,57 4c 01 66 00 00 05 31 00 00 9d 88 00 49 00 40 f7 c4 00 07 ff fe ff 7f ff d3 00 15 00 29 1c 80 00 01 80 20 00 00 15 26 43 7b df f0 00 00 14 10
1330,63840,WL,flash_sample,48,40.348,1,102,0,1,1,0,0,1,1,0,1330,40348,0.035624,0.031232,-1.028704,0.072919,-0.020834,-1.343793,-3.15,1.47,2.87,53.5,98336,54.14,251.874755859,5.136,57 4c 01 66 00 00 05 32 00 00 9d 9c 00 49 00 40 f7 c4 00 07 ff fe ff 7f ff d3 00 15 00 29 1c 80 00 01 80 20 00 00 15 26 43 7b df f0 00 00 14 10
1331,63888,WL,flash_sample,48,40.368,1,102,0,1,1,0,0,1,1,0,1331,40368,0.035624,0.031232,-1.028704,0.072919,-0.020834,-1.343793,-3.15,1.47,2.87,53.5,98336,54.14,251.874755859,5.136,57 4c 01 66 00 00 05 33 00 00 9d b0 00 49 00 40 f7 c4 00 07 ff fe ff 7f ff d3 00 15 00 29 1c 80 00 01 80 20 00 00 15 26 43 7b df f0 00 00 14 10
1332,63936,WL,flash_sample,48,40.388,1,110,0,1,1,1,0,1,1,0,1332,40388,0.036112,0.03172,-1.028216,0.010417,-0.010417,-1.333376,-0.7,-0.91,1.47,53.4609375,98378,54.18,248.2918396,5.144,57 4c 01 6e 00 00 05 34 00 00 9d c4 00 4a 00 41 f7 c5 00 01 ff ff ff 80 ff f6 ff f3 00 15 1c 76 00 01 80 4a 00 00 15 2a 43 78 4a b6 00 00 14 18
1333,63984,WL,flash_sample,48,40.408,1,110,0,1,1,1,0,1,1,0,1333,40408,0.034648,0.032208,-1.028216,0.031251,-0.010417,-1.322959,-1.75,-0.14,2.66,53.53515625,98338,53.98,251.703018188,5.144,57 4c 01 6e 00 00 05 35 00 00 9d d8 00 47 00 42 f7 c5 00 03 ff ff ff 81 ff e7 ff fe 00 26 1c 89 00 01 80 22 00 00 15 16 43 7b b3 f9 00 00 14 18
1334,64032,WL,flash_sample,48,40.428,1,110,0,1,1,1,0,1,1,0,1334,40428,0.035624,0.031232,-1.029192,0.020834,-0.020834,-1.333376,-3.15,1.47,2.94,53.484375,98334,54.02,252.043869019,5.132,57 4c 01 6e 00 00 05 36 00 00 9d ec 00 49 00 40 f7 c3 00 02 ff fe ff 80 ff d3 00 15 00 2a 1c 7c 00 01 80 1e 00 00 15 1a 43 7c 0b 3b 00 00 14 0c
1335,64080,WL,flash_sample,48,40.448,1,102,0,1,1,0,0,1,1,0,1335,40448,0.035136,0.03172,-1.028704,0.031251,0.0,-1.322959,-3.15,1.54,2.8,53.515625,98336,54.06,251.874755859,5.132,57 4c 01 66 00 00 05 37 00 00 9e 00 00 48 00 41 f7 c4 00 03 00 00 ff 81 ff d3 00 16 00 28 1c 84 00 01 80 20 00 00 15 1e 43 7b df f0 00 00 14 0c
1336,64128,WL,flash_sample,48,40.468,1,102,0,1,1,0,0,1,1,0,1336,40468,0.035136,0.031232,-1.029192,0.031251,-0.031251,-1.291708,-3.15,1.54,2.87,53.52734375,98336,54.09,251.874755859,5.132,57 4c 01 66 00 00 05 38 00 00 9e 14 00 48 00 40 f7 c3 00 03 ff fd ff 84 ff d3 00 16 00 29 1c 87 00 01 80 20 00 00 15 21 43 7b df f0 00 00 14 0c
1337,64176,WL,flash_sample,48,40.488,1,110,0,1,1,1,0,1,1,0,1337,40488,0.035136,0.03172,-1.029192,0.062502,0.020834,-1.322959,-3.22,1.54,2.87,53.52734375,98336,54.13,251.874755859,5.132,57 4c 01 6e 00 00 05 39 00 00 9e 28 00 48 00 41 f7 c3 00 06 00 02 ff 81 ff d2 00 16 00 29 1c 87 00 01 80 20 00 00 15 25 43 7b df f0 00 00 14 0c
1338,64224,WL,flash_sample,48,40.508,1,110,0,1,1,1,0,1,1,0,1338,40508,0.035624,0.031232,-1.029192,0.020834,-0.031251,-1.364627,-3.15,1.47,2.94,53.515625,98335,54.16,251.959320068,5.132,57 4c 01 6e 00 00 05 3a 00 00 9e 3c 00 49 00 40 f7 c3 00 02 ff fd ff 7d ff d3 00 15 00 2a 1c 84 00 01 80 1f 00 00 15 28 43 7b f5 96 00 00 14 0c
1339,64272,WL,flash_sample,48,40.528,1,110,0,1,1,1,0,1,1,0,1339,40528,0.035624,0.031232,-1.029192,0.052085,-0.031251,-1.35421,-3.15,1.54,2.87,53.5078125,98336,54.19,251.874755859,5.124,57 4c 01 6e 00 00 05 3b 00 00 9e 50 00 49 00 40 f7 c3 00 05 ff fd ff 7e ff d3 00 16 00 29 1c 82 00 01 80 20 00 00 15 2b 43 7b df f0 00 00 14 04
1340,64320,WL,flash_sample,48,40.548,1,110,0,1,1,1,0,1,1,0,1340,40548,0.035624,0.032208,-1.030168,0.062502,-0.031251,-1.322959,-3.15,1.54,2.87,53.5625,98337,54.22,251.787567139,5.124,57 4c 01 6e 00 00 05 3c 00 00 9e 64 00 49 00 42 f7 c1 00 06 ff fd ff 81 ff d3 00 16 00 29 1c 90 00 01 80 21 00 00 15 2e 43 7b c9 9e 00 00 14 04
1341,64368,WL,flash_sample,48,40.568,1,110,0,1,1,1,0,1,1,0,1341,40568,0.035624,0.032208,-1.030168,0.062502,-0.031251,-1.322959,-3.15,1.54,2.87,53.5625,98337,54.22,251.787567139,5.124,57 4c 01 6e 00 00 05 3d 00 00 9e 78 00 49 00 42 f7 c1 00 06 ff fd ff 81 ff d3 00 16 00 29 1c 90 00 01 80 21 00 00 15 2e 43 7b c9 9e 00 00 14 04
1342,64416,WL,flash_sample,48,40.588,1,110,0,1,1,1,0,1,1,0,1342,40588,0.035624,0.032208,-1.030168,0.062502,-0.031251,-1.322959,-3.15,1.54,2.87,53.5625,98337,54.22,251.787567139,5.124,57 4c 01 6e 00 00 05 3e 00 00 9e 8c 00 49 00 42 f7 c1 00 06 ff fd ff 81 ff d3 00 16 00 29 1c 90 00 01 80 21 00 00 15 2e 43 7b c9 9e 00 00 14 04
1343,64464,WL,flash_sample,48,40.608,1,110,0,1,1,1,0,1,1,0,1343,40608,0.035624,0.032208,-1.030168,0.062502,-0.031251,-1.322959,-3.15,1.54,2.87,53.5625,98337,54.22,251.787567139,5.124,57 4c 01 6e 00 00 05 3f 00 00 9e a0 00 49 00 42 f7 c1 00 06 ff fd ff 81 ff d3 00 16 00 29 1c 90 00 01 80 21 00 00 15 2e 43 7b c9 9e 00 00 14 04
1344,64512,WL,flash_sample,48,40.629,1,110,0,1,1,1,0,1,1,0,1344,40629,0.035136,0.032208,-1.028216,0.031251,0.0,-1.364627,-0.21,-0.28,0.0,53.4765625,98337,54.22,251.787567139,5.124,57 4c 01 6e 00 00 05 40 00 00 9e b5 00 48 00 42 f7 c5 00 03 00 00 ff 7d ff fd ff fc 00 00 1c 7a 00 01 80 21 00 00 15 2e 43 7b c9 9e 00 00 14 04
1345,64560,WL,flash_sample,48,40.648,1,110,0,1,1,1,0,1,1,0,1345,40648,0.035136,0.032208,-1.028216,0.031251,0.0,-1.364627,-0.21,-0.28,0.0,53.4765625,98337,54.22,251.787567139,5.124,57 4c 01 6e 00 00 05 41 00 00 9e c8 00 48 00 42 f7 c5 00 03 00 00 ff 7d ff fd ff fc 00 00 1c 7a 00 01 80 21 00 00 15 2e 43 7b c9 9e 00 00 14 04
1346,64608,WL,flash_sample,48,40.668,1,110,0,1,1,1,0,1,1,0,1346,40668,0.035136,0.032208,-1.028216,0.031251,0.0,-1.364627,-0.21,-0.28,0.0,53.4765625,98337,54.22,251.787567139,5.124,57 4c 01 6e 00 00 05 42 00 00 9e dc 00 48 00 42 f7 c5 00 03 00 00 ff 7d ff fd ff fc 00 00 1c 7a 00 01 80 21 00 00 15 2e 43 7b c9 9e 00 00 14 04
1347,64656,WL,flash_sample,48,40.688,1,110,0,1,1,1,0,1,1,0,1347,40688,0.035136,0.032208,-1.028216,0.031251,0.0,-1.364627,-0.21,-0.28,0.0,53.4765625,98337,54.22,251.787567139,5.124,57 4c 01 6e 00 00 05 43 00 00 9e f0 00 48 00 42 f7 c5 00 03 00 00 ff 7d ff fd ff fc 00 00 1c 7a 00 01 80 21 00 00 15 2e 43 7b c9 9e 00 00 14 04
1348,64704,WL,flash_sample,48,40.708,1,110,0,1,1,1,0,1,1,0,1348,40708,0.035136,0.032208,-1.028216,0.031251,0.0,-1.364627,-0.21,-0.28,0.0,53.4765625,98337,54.22,251.787567139,5.124,57 4c 01 6e 00 00 05 44 00 00 9f 04 00 48 00 42 f7 c5 00 03 00 00 ff 7d ff fd ff fc 00 00 1c 7a 00 01 80 21 00 00 15 2e 43 7b c9 9e 00 00 14 04
1349,64752,WL,flash_sample,48,40.728,1,110,0,1,1,1,0,1,1,0,1349,40728,0.035136,0.032208,-1.028216,0.031251,0.0,-1.364627,-0.21,-0.28,0.0,53.4765625,98337,54.22,251.787567139,5.124,57 4c 01 6e 00 00 05 45 00 00 9f 18 00 48 00 42 f7 c5 00 03 00 00 ff 7d ff fd ff fc 00 00 1c 7a 00 01 80 21 00 00 15 2e 43 7b c9 9e 00 00 14 04
1350,64800,WL,flash_sample,48,40.748,1,110,0,1,1,1,0,1,1,0,1350,40748,0.035136,0.032208,-1.028216,0.031251,0.0,-1.364627,-0.21,-0.28,0.0,53.4765625,98337,54.22,251.787567139,5.124,57 4c 01 6e 00 00 05 46 00 00 9f 2c 00 48 00 42 f7 c5 00 03 00 00 ff 7d ff fd ff fc 00 00 1c 7a 00 01 80 21 00 00 15 2e 43 7b c9 9e 00 00 14 04
1351,64848,WL,flash_sample,48,40.768,1,110,0,1,1,1,0,1,1,0,1351,40768,0.036112,0.03172,-1.027728,0.041668,0.031251,-1.35421,-0.14,0.07,-0.35,53.53515625,98386,54.25,247.610122681,5.124,57 4c 01 6e 00 00 05 47 00 00 9f 40 00 4a 00 41 f7 c6 00 04 00 03 ff 7e ff fe 00 01 ff fb 1c 89 00 01 80 52 00 00 15 31 43 77 9c 31 00 00 14 04
1352,64896,WL,flash_sample,48,40.788,1,110,0,1,1,1,0,1,1,0,1352,40788,0.036112,0.03172,-1.027728,0.041668,0.031251,-1.35421,-0.14,0.07,-0.35,53.53515625,98386,54.25,247.610122681,5.124,57 4c 01 6e 00 00 05 48 00 00 9f 54 00 4a 00 41 f7 c6 00 04 00 03 ff 7e ff fe 00 01 ff fb 1c 89 00 01 80 52 00 00 15 31 43 77 9c 31 00 00 14 04
1353,64944,WL,flash_sample,48,40.809,1,110,0,1,1,1,0,1,1,0,1353,40809,0.035136,0.031232,-1.02724,0.041668,-0.031251,-1.35421,-0.21,0.07,-0.35,53.515625,98386,54.25,247.610122681,5.124,57 4c 01 6e 00 00 05 49 00 00 9f 69 00 48 00 40 f7 c7 00 04 ff fd ff 7e ff fd 00 01 ff fb 1c 84 00 01 80 52 00 00 15 31 43 77 9c 31 00 00 14 04
1354,64992,WL,flash_sample,48,40.828,1,110,0,1,1,1,0,1,1,0,1354,40828,0.035136,0.031232,-1.02724,0.041668,-0.031251,-1.35421,-0.21,0.07,-0.35,53.515625,98386,54.25,247.610122681,5.124,57 4c 01 6e 00 00 05 4a 00 00 9f 7c 00 48 00 40 f7 c7 00 04 ff fd ff 7e ff fd 00 01 ff fb 1c 84 00 01 80 52 00 00 15 31 43 77 9c 31 00 00 14 04
